"Id","SalePrice"
2020,106199.755452326
2021,101699.423899047
2022,184123.195278897
2023,141405.035393403
2024,256195.071503955
2025,387800.815147778
2026,174075.392251013
2027,153481.613784251
2028,147084.347090779
2029,167188.515166018
2030,273206.27605682
2031,230334.426938371
2032,238337.898027585
2033,262125.367618429
2034,166957.926160762
2035,226918.182160822
2036,199110.456148787
2037,205777.355905747
2038,302494.152771546
2039,228756.827144601
2040,284628.911147966
2041,304962.820422864
2042,201423.127869877
2043,171625.641220864
2044,156965.314182538
2045,220818.265812363
2046,140596.685893871
2047,147433.739031693
2048,137187.430413953
2049,133428.81065279
2050,186892.541221322
2051,101422.529781607
2052,126194.829758802
2053,149486.436441701
2054,84481.1113546505
2055,153922.646166684
2056,142904.679216594
2057,119538.568681639
2058,211689.71082358
2059,133822.001716956
2060,166162.53178002
2061,169171.297923329
2062,132239.872266105
2063,116803.303015324
2064,143056.929512523
2065,120972.05148672
2066,158064.261258317
2067,113297.467555214
2068,139278.655613271
2069,82221.1134031162
2070,113663.933959154
2071,90937.5802901347
2072,132157.38111777
2073,138084.662082929
2074,179323.651070346
2075,143422.587095786
2076,119436.493691968
2077,156029.603461342
2078,128802.062065149
2079,130893.254721043
2080,128600.739303702
2081,126036.566180841
2082,120518.826864041
2083,146180.508646954
2084,117210.295685307
2085,119052.108819689
2086,105171.350377557
2087,127033.202249474
2088,87456.1903935705
2089,76291.7255235572
2090,135313.283039159
2091,112769.417579772
2092,135581.60445716
2093,111271.686719597
2094,113395.991589293
2095,150955.193065427
2096,76370.131967445
2097,92169.3662668367
2098,145724.05300053
2099,50083.3859844408
2100,80720.5120337104
2101,102765.564733953
2102,123275.18534332
2103,104576.713655076
2104,130870.831117752
2105,121112.597988029
2106,63439.3405746483
2107,204041.637256909
2108,118552.264984696
2109,111242.784994807
2110,125478.153638223
2111,132111.602600483
2112,132238.272984828
2113,121899.323029551
2114,111457.807719783
2115,161083.510374457
2116,112943.100440813
2117,151819.108456652
2118,122195.489764308
2119,110063.276708199
2120,107288.15695736
2121,84253.2700321031
2122,110414.688771123
2123,90841.5803916672
2124,158410.832171773
2125,117172.708750612
2126,133562.562328991
2127,139360.929649206
2128,124900.471631492
2129,94849.6615314548
2130,144608.16867642
2131,140620.94806646
2132,118134.959584597
2133,124667.553705817
2134,121590.104040158
2135,93087.1290339131
2136,74244.5911642851
2137,104655.656871778
2138,132467.049463347
2139,150206.214322386
2140,131619.674453123
2141,140140.918152339
2142,123704.793323148
2143,141017.010729736
2144,104286.568587787
2145,134180.315615396
2146,158664.813226446
2147,140086.231588463
2148,145762.561048624
2149,139651.646896842
2150,240350.365513244
2151,108021.634986493
2152,171220.227897591
2153,156624.390706885
2154,108312.156228626
2155,135143.433931426
2156,256967.201651014
2157,226724.252304702
2158,226229.674545529
2159,201050.220728475
2160,173243.666412847
2161,239044.938390439
2162,395790.171593764
2163,360302.485012364
2164,239183.799989533
2165,208084.511090819
2166,148778.264867636
2167,214334.990413208
2168,202929.660200341
2169,197785.686258453
2170,219970.94541099
2171,149499.484887613
2172,129882.962236882
2173,175584.763705651
2174,224606.053874072
2175,291395.938008331
2176,304008.508595569
2177,231129.324952144
2178,211454.109063707
2179,141988.501435994
2180,227349.526688675
2181,190205.96858149
2182,222570.443292383
2183,187675.528172824
2184,116118.125717878
2185,120076.594420436
2186,141517.56954914
2187,157033.986144363
2188,159578.24790056
2189,257318.694379488
2190,80597.41985706
2191,82046.08838181
2192,87506.3550477296
2193,108481.695558353
2194,106908.666636718
2195,108266.520883568
2196,92668.0382789691
2197,125490.462947542
2198,163081.127431113
2199,190206.59230172
2200,142538.444855619
2201,143468.083838478
2202,211537.882548714
2203,127322.9915979
2204,190085.848393965
2205,116980.525835153
2206,137412.515355939
2207,193942.846245211
2208,245721.185139865
2209,222916.729900483
2210,114417.904619964
2211,114779.811124149
2212,119045.247238863
2213,105793.331001462
2214,130301.19766015
2215,106156.901266201
2216,145453.73645624
2217,64809.2907130363
2218,85207.0986920549
2219,89939.7682125391
2220,82920.3061255457
2221,310263.163866873
2222,261520.896873726
2223,285201.434186773
2224,208641.891348264
2225,126722.542934309
2226,185233.751750577
2227,205325.272764902
2228,274614.068721654
2229,261532.590923629
2230,159315.210199191
2231,220021.902694449
2232,183382.837210817
2233,186446.93900788
2234,234871.537946389
2235,222724.612677903
2236,274514.440511203
2237,331530.169062299
2238,201301.97896933
2239,112485.511905047
2240,159813.928755546
2241,149977.486937183
2242,121321.476477095
2243,123094.154221543
2244,99051.4802687532
2245,94081.4256817758
2246,150645.105513101
2247,111407.792353359
2248,130242.451354878
2249,126279.99872646
2250,134762.007938042
2251,110873.707719064
2252,171638.570533127
2253,151119.696878242
2254,169920.187963872
2255,192834.386502692
2256,178141.407091604
2257,199711.389298367
2258,160533.096261074
2259,176023.462456211
2260,147311.601208104
2261,182178.834652928
2262,208171.614787976
2263,355014.550335868
2264,476911.530319585
2265,166490.809198477
2266,291785.294402994
2267,367380.518358137
2268,403646.27670926
2269,150397.644442397
2270,195607.273274384
2271,221285.445737061
2272,195136.564614477
2273,162772.658261296
2274,183147.626860557
2275,169825.025478975
2276,192083.668456065
2277,183860.88080049
2278,149999.402111725
2279,121436.163980695
2280,122963.291479523
2281,161591.579234535
2282,182648.820920953
2283,105601.178717848
2284,107788.205209548
2285,142215.129177018
2286,127147.867107234
2287,367352.51085651
2288,274354.626142875
2289,404594.383169084
2290,490120.235595424
2291,326148.218789556
2292,422871.621082974
2293,497142.561824663
2294,430352.893901647
2295,504550.276343145
2296,316296.725747103
2297,324005.233703663
2298,330058.798599075
2299,377479.165388414
2300,331011.438348929
2301,290383.310308957
2302,253955.182076516
2303,247047.151856428
2304,264767.016159078
2305,203493.135594621
2306,195633.519347688
2307,195863.759976042
2308,227744.236856787
2309,278982.166337744
2310,222670.717252684
2311,191305.363887197
2312,174396.743853788
2313,170239.311302852
2314,167701.496025076
2315,175659.120035365
2316,189952.619905296
2317,193876.179345487
2318,174680.570142801
2319,176161.982380399
2320,183114.997914874
2321,233986.461150676
2322,177008.032508131
2323,185994.793562566
2324,180011.558239024
2325,223320.678620658
2326,172724.928342163
2327,207098.285618844
2328,223503.050460308
2329,193085.992313152
2330,179254.858685955
2331,370489.846837812
2332,412188.938721676
2333,325914.720382111
2334,254983.799654241
2335,266953.618834343
2336,324403.716132553
2337,206319.30559184
2338,276140.283958158
2339,228493.427757209
2340,428805.384908089
2341,227369.65397283
2342,245519.055289612
2343,236149.175138671
2344,227786.143902892
2345,247466.959205065
2346,210876.642635807
2347,194729.093668209
2348,241712.081853603
2349,186162.532542662
2350,308645.938179455
2351,260278.653424836
2352,256730.622290823
2353,257927.173180931
2354,139832.377101933
2355,145935.114157909
2356,157310.586326285
2357,186401.734261264
2358,196337.682252687
2359,134542.443834404
2360,115965.543471082
2361,142748.878372404
2362,277208.22788958
2363,143068.073201154
2364,154705.815776094
2365,219168.298292603
2366,191862.671786029
2367,233791.674335876
2368,209711.059870363
2369,227258.337454683
2370,169064.404060756
2371,167606.128190012
2372,191311.347005436
2373,270221.244728607
2374,328578.425531224
2375,249237.836597484
2376,290716.106907727
2377,341510.888716972
2378,143662.391045764
2379,193940.654317262
2380,143440.625087866
2381,163177.477775361
2382,202569.348064887
2383,205804.701482062
2384,256598.010762158
2385,165541.479306302
2386,137315.133032451
2387,138181.578546927
2388,104200.298550316
2389,129904.571567165
2390,151294.013420698
2391,141906.649672166
2392,121483.753586078
2393,166246.963474799
2394,144746.054403184
2395,201922.742521188
2396,149145.553537309
2397,217696.083967602
2398,125114.352874799
2399,57399.3198592685
2400,57584.3390476823
2401,108030.187450655
2402,130300.171174145
2403,141651.43654138
2404,150792.675738369
2405,159909.573694563
2406,142819.55084193
2407,126911.471979684
2408,143056.272852885
2409,123910.264839409
2410,163615.563007966
2411,119269.906850646
2412,153181.796893655
2413,136039.787808852
2414,143385.772160812
2415,126191.492394684
2416,130317.374707854
2417,138348.032323673
2418,134053.469404077
2419,132017.523963177
2420,127447.958809654
2421,150811.277417022
2422,111317.734309483
2423,119731.489699079
2424,145547.305643568
2425,195689.812069178
2426,142633.86602355
2427,136653.725899183
2428,175185.345019964
2429,116821.369413499
2430,136110.591826958
2431,106870.477972054
2432,142726.906121557
2433,138491.816584426
2434,138566.764981854
2435,148328.062870719
2436,107466.666356235
2437,109661.278155886
2438,119883.515508652
2439,107272.0520491
2440,121959.376437517
2441,86775.3495314808
2442,99205.5235485406
2443,127007.887525063
2444,130578.571842431
2445,89293.7644171145
2446,137811.015786625
2447,183705.024333703
2448,131566.514369164
2449,113127.347021161
2450,149864.105873691
2451,131881.369019363
2452,198101.669999343
2453,92790.9970537122
2454,130992.419157738
2455,112093.136223681
2456,130473.471685041
2457,123890.93875207
2458,128823.628465541
2459,111361.073095309
2460,130122.904503138
2461,124086.33873502
2462,128573.991802631
2463,119861.368983128
2464,184724.916861576
2465,137983.908458007
2466,105618.34629409
2467,126126.954726756
2468,79021.0420936954
2469,68661.7095161582
2470,182456.097061888
2471,202217.450669336
2472,173864.267768649
2473,123213.768656701
2474,74842.2876262296
2475,216575.119308379
2476,122576.020711897
2477,118143.633391633
2478,153760.923508696
2479,100395.619272088
2480,153059.752479036
2481,122266.889099539
2482,120796.475244809
2483,113595.255104217
2484,123250.221022482
2485,130905.086723651
2486,146507.280678033
2487,163632.312313132
2488,161063.419217587
2489,145374.343990623
2490,145331.631460916
2491,90065.6839591212
2492,181744.793987469
2493,152692.421028158
2494,154848.721727743
2495,92713.6467334577
2496,253462.038400022
2497,156233.450143022
2498,113119.138293132
2499,91782.230813039
2500,124841.875479793
2501,140147.808238962
2502,150786.874445237
2503,87024.754826375
2504,168590.08709732
2505,222686.347071889
2506,249678.821681853
2507,297747.908894454
2508,250414.389297568
2509,213033.877996144
2510,213268.50534102
2511,171551.327035682
2512,200439.208155904
2513,213852.882732555
2514,259244.811740477
2515,150862.636170668
2516,171619.467147541
2517,144191.143656455
2518,154779.028222194
2519,222328.023814941
2520,208565.631753085
2521,183013.087702246
2522,219953.13686987
2523,117849.712793931
2524,137858.87711974
2525,153586.960532353
2526,141318.636719939
2527,119835.412490865
2528,129967.888127294
2529,131891.214361704
2530,123656.921917872
2531,243620.782692617
2532,225168.312067411
2533,191848.921620466
2534,225522.753947502
2535,300307.894142368
2536,239187.188143491
2537,235433.585798873
2538,177174.715510404
2539,181962.33244785
2540,174666.220419644
2541,178139.690725384
2542,163855.545892426
2543,121817.833614663
2544,119541.368284098
2545,139994.306259151
2546,128777.308539946
2547,139329.069502341
2548,150841.859804169
2549,157850.299223725
2550,811386.352286494
2551,134333.516897039
2552,127645.773275824
2553,75439.6762264827
2554,100655.728398257
2555,118669.031495117
2556,99688.825825367
2557,106678.765603814
2558,180057.782624735
2559,133378.100090814
2560,152647.432342702
2561,151093.041235322
2562,138266.739639456
2563,154820.505156178
2564,191815.173983554
2565,127445.038306007
2566,158912.182126455
2567,125776.928707317
2568,185811.788073846
2569,204001.003900161
2570,110898.313557916
2571,184891.326808697
2572,141702.419151681
2573,207670.373018247
2574,275808.408976934
2575,144394.081803899
2576,122347.837989969
2577,143913.489659146
2578,87715.6966245663
2579,72922.2337358573
2580,116122.972844678
2581,113346.299717361
2582,116747.398583131
2583,295830.417838643
2584,178764.543452107
2585,181033.181752735
2586,218782.316807154
2587,196077.477708025
2588,146816.216050477
2589,151260.270041905
2590,221226.941450496
2591,217534.047535783
2592,221068.476963368
2593,262858.497507792
2594,197603.704136882
2595,201349.361788498
2596,307943.89584842
2597,180777.020332985
2598,298564.660078932
2599,327716.322704596
2600,128505.879329066
2601,149056.947914159
2602,82946.0482901468
2603,89327.3305335345
2604,91581.7527799415
2605,78105.4352451501
2606,151579.100561019
2607,197006.243063817
2608,209940.577497868
2609,171327.017331489
2610,115458.898956074
2611,122492.421248628
2612,160267.246498471
2613,133197.703023253
2614,134133.495807079
2615,158645.116810692
2616,144269.425313089
2617,175954.463016833
2618,208251.973848629
2619,194393.383082847
2620,182388.812825125
2621,173417.306853955
2622,182880.301048156
2623,240694.546594387
2624,317174.307773472
2625,305061.922325508
2626,163154.597819962
2627,162982.964674535
2628,491163.190166921
2629,507242.709256324
2630,368131.948081677
2631,468776.75936986
2632,422174.948667797
2633,311282.920562864
2634,404336.69349263
2635,153451.597797855
2636,178773.622750062
2637,165194.777741555
2638,263028.445660561
2639,191177.715708481
2640,152331.797946587
2641,106822.217907603
2642,184212.969982847
2643,98764.5964465544
2644,127335.807282768
2645,107520.125856231
2646,95584.0790868315
2647,99033.6941115404
2648,141394.636679556
2649,152223.232864539
2650,142763.440544293
2651,141730.013646635
2652,411728.566166383
2653,259935.249263199
2654,251207.051506184
2655,392187.469797625
2656,322051.411361558
2657,360190.640124812
2658,314382.529543449
2659,300634.791120681
2660,368378.670028293
2661,369828.195299503
2662,363054.599263806
2663,288709.266160633
2664,270759.665137491
2665,319060.891185128
2666,296067.347526093
2667,162654.038511561
2668,171943.038948492
2669,180540.521476644
2670,276928.846216767
2671,180628.716508096
2672,194951.992444309
2673,201623.130567933
2674,200329.33568851
2675,164752.708087704
2676,189885.092534243
2677,194058.722276955
2678,237240.47315864
2679,274478.507794824
2680,300552.589645183
2681,408197.15518253
2682,324528.370494093
2683,512494.70030735
2684,333650.174296548
2685,338620.842966508
2686,265952.903410275
2687,312510.535597807
2688,221804.715131258
2689,205945.703191859
2690,419780.816378403
2691,189861.060257398
2692,137313.976461583
2693,194214.998877314
2694,145619.133883916
2695,185718.032531158
2696,177875.389269775
2697,185459.082197724
2698,185343.447768438
2699,174141.951473544
2700,153006.713797471
2701,155443.180488743
2702,111977.34842021
2703,115248.756489479
2704,139414.07312831
2705,117450.15621193
2706,117667.121183909
2707,122460.020897751
2708,133498.747527
2709,105595.460736436
2710,124151.341476934
2711,305378.829520764
2712,383742.99178762
2713,168796.895980545
2714,146430.680560856
2715,176026.233244607
2716,143080.681972814
2717,187344.874450084
2718,222310.559500295
2719,149441.584967564
2720,167661.276634844
2721,135989.211517982
2722,160272.179952066
2723,142853.212292158
2724,128095.479866674
2725,133556.91609503
2726,151220.428567945
2727,181488.234862431
2728,172239.05507831
2729,152002.830209246
2730,149070.692680158
2731,130536.955940271
2732,130008.295630684
2733,165386.508261774
2734,148921.310361387
2735,134114.893222095
2736,152457.259371179
2737,122190.272634178
2738,134928.990661687
2739,158251.101566872
2740,136875.830618117
2741,141153.651030366
2742,149362.478202442
2743,150805.533757486
2744,151343.000335065
2745,138002.779257876
2746,135746.488494717
2747,144246.695732444
2748,126555.625375413
2749,125229.922366459
2750,138811.099294397
2751,133240.305466445
2752,184209.112040346
2753,153127.103314248
2754,214775.45778478
2755,136201.724519296
2756,89518.5529299597
2757,64132.4043265879
2758,81013.9677699581
2759,157494.659643125
2760,125881.829108659
2761,147462.417241362
2762,140043.335969688
2763,180944.830884422
2764,142689.837171947
2765,286792.358077812
2766,148067.824678569
2767,89018.2668784718
2768,127684.077605211
2769,124939.527466099
2770,142780.23812249
2771,118266.419491082
2772,116121.428606138
2773,173389.189529477
2774,143261.11767321
2775,118385.584779328
2776,146604.273998719
2777,150424.786707623
2778,95678.5994798369
2779,124292.261385182
2780,101678.631249536
2781,95878.3594429998
2782,96062.6724418529
2783,89760.680850312
2784,122852.673473273
2785,131427.650923865
2786,61434.4346120177
2787,126543.380031748
2788,76666.4366310926
2789,165987.387250554
2790,92635.1178851787
2791,112388.335877029
2792,63532.0286989543
2793,162474.16861443
2794,92043.0135703821
2795,120803.534605019
2796,100290.566973812
2797,192739.103428492
2798,104028.199565783
2799,119674.883610456
2800,68656.6224257001
2801,104321.712272868
2802,128711.608518301
2803,147484.82859434
2804,128953.584834183
2805,100288.854407808
2806,80576.9066029673
2807,156714.094026221
2808,147800.71558619
2809,142714.082650715
2810,133416.106749218
2811,157143.222228725
2812,145202.076406426
2813,143972.428480349
2814,146310.781557902
2815,98015.4461406401
2816,246414.2734348
2817,158841.627359442
2818,128568.948018084
2819,159975.747346225
2820,140266.04356122
2821,109323.883046088
2822,196930.703002735
2823,305209.744830583
2824,185625.930198398
2825,128634.083131122
2826,134992.543407977
2827,137597.916843752
2828,192630.810017216
2829,219749.037956635
2830,232225.192519533
2831,174050.28352338
2832,254718.401828129
2833,290261.848673567
2834,213274.122629155
2835,217177.911243208
2836,187815.938509787
2837,162304.525873217
2838,148970.593310988
2839,171995.188271477
2840,199723.665078489
2841,200305.964923693
2842,221542.29912333
2843,152474.306902763
2844,161733.423296714
2845,125018.326495347
2846,208341.01435832
2847,206866.606568954
2848,214899.731003861
